convention,scale,pool,dim,lam,n_train,n_dev,n_test,n_zero_train,n_zero_test,budget,prevalence,n_over_d,clean_train_logloss,clean_dev_logloss,clean_test_logloss,clean_train_acc,clean_dev_acc,clean_test_acc,clean_theta_norm,clean_hessian_cond,clean_grad_norm,pois_test_logloss,pois_test_acc,pois_theta_norm,pois_grad_norm,theta_dist,theta_cos,uninf_loss,clean_beats_uninf_test,fm_cleanhead_auroc,fm_cleanhead_auprc,fm_cleanhead_prec_at_b,fm_cleanhead_recall_at_b,fm_cleanhead_prec_lift,fm_cleanhead_n_tied_at_cut,fm_cleanhead_n_hits_at_b,si_cleanhead_auroc,si_cleanhead_auprc,si_cleanhead_prec_at_b,si_cleanhead_recall_at_b,si_cleanhead_prec_lift,si_cleanhead_n_tied_at_cut,si_cleanhead_n_hits_at_b,fm_refit_auroc,fm_refit_auprc,fm_refit_prec_at_b,fm_refit_recall_at_b,fm_refit_prec_lift,fm_refit_n_tied_at_cut,fm_refit_n_hits_at_b,si_refit_auroc,si_refit_auprc,si_refit_prec_at_b,si_refit_recall_at_b,si_refit_prec_lift,si_refit_n_tied_at_cut,si_refit_n_hits_at_b,refit_marg_mean_reversed,refit_marg_mean_retained,refit_marg_excess_reversed,refit_frac_reversed_positive,cleanhead_marg_mean_reversed,cleanhead_marg_mean_retained,cleanhead_marg_excess_reversed,cleanhead_frac_reversed_positive,inverted_separation_fm_refit
cat,n300,4,32,0.0001,187,80,2058,33,296,28,0.1497326203208556,5.84375,0.5829334482822796,0.7091098360801263,0.6749354386264504,0.679144385026738,0.5875,0.5879494655004859,17.96706751748807,12.281650006504684,7.94143194976063e-10,0.7030672422499273,0.6049562682215743,23.545167555126188,2.8998857060792405e-09,21.18830032732241,0.5061563608716835,0.6931471805599453,True,0.6756513926325247,0.4348402422643285,0.42857142857142855,0.42857142857142855,0.27883880825057294,1,12,0.8793800539083558,0.6561676238778539,0.6071428571428571,0.6071428571428571,0.4574102368220015,1,17,0.20777178796046722,0.09617315861687248,0.0,0.0,-0.1497326203208556,1,0,0.4618149146451033,0.13953799623032276,0.07142857142857142,0.07142857142857142,-0.07830404889228418,1,2,2.4935580718964423,1.0136120560323134,1.4799460158641289,1.0,-0.23399781403492895,0.4862797907301368,-0.7202776047650657,0.5,0.7922282120395328
cat,n300,4,32,0.001,187,80,2058,33,296,28,0.1497326203208556,5.84375,0.625606484503806,0.6866076457774971,0.6668663206749197,0.6524064171122995,0.6,0.6015549076773566,6.7575051110613655,2.704541104872371,8.098115910857401e-10,0.6491960736878625,0.6141885325558795,9.903498061000038,7.99530985650003e-10,8.190011746354902,0.5727995376480814,0.6931471805599453,True,0.5887241689128482,0.36157385716261875,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.8775831087151842,0.5853883800121045,0.5,0.5,0.3502673796791444,1,14,0.17969451931716082,0.09376043749873696,0.0,0.0,-0.1497326203208556,1,0,0.6978885893980233,0.22935219855142605,0.25,0.25,0.1002673796791444,1,7,1.242387752540397,0.47190772716713775,0.7704800253732593,1.0,0.04000840466515221,0.22186499574124294,-0.18185659107609073,0.5357142857142857,0.8203054806828391
cat,n300,4,32,0.01,187,80,2058,33,296,28,0.1497326203208556,5.84375,0.6767172140373543,0.6901290655316469,0.6836953407453948,0.6149732620320856,0.6375,0.6122448979591837,1.2361253403904904,1.2513064728483343,8.995705160448209e-12,0.6684896130138457,0.6156462585034014,2.385135496133223,3.0981611571690677e-10,1.8116372911792022,0.6673018769560064,0.6931471805599453,True,0.46024258760107817,0.17459337420521395,0.14285714285714285,0.14285714285714285,-0.006875477463712754,1,4,0.8409703504043127,0.42225539550464053,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.16756513926325248,0.09312710276056865,0.0,0.0,-0.1497326203208556,1,0,0.8306379155435759,0.3496474837634307,0.35714285714285715,0.35714285714285715,0.20741023682200155,1,10,0.3222078834892496,0.1146632432028156,0.20754464028643402,1.0,0.046397558896733096,0.04953325453326205,-0.0031356956365289554,0.8214285714285714,0.8324348607367476
cat,n300,4,32,0.1,187,80,2058,33,296,28,0.1497326203208556,5.84375,0.6911584718224066,0.6927355134761697,0.6919036035595915,0.6149732620320856,0.5875,0.6112730806608357,0.14043606652923932,1.026399021324222,4.664996833587558e-11,0.6894512869840218,0.6151603498542274,0.2972255645724923,1.6440190639475256e-11,0.22236423219478396,0.7021778061074911,0.6931471805599453,True,0.4132973944294699,0.14497169548963912,0.10714285714285714,0.10714285714285714,-0.042589763177998466,1,3,0.8358041329739443,0.3941206409552719,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.16531895777178796,0.09292308507853497,0.0,0.0,-0.1497326203208556,1,0,0.8317610062893082,0.37778347180024674,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.04063933935794972,0.014233802932607321,0.0264055364253424,1.0,0.006702190862534987,0.005896869409524445,0.0008053214530105426,0.8571428571428571,0.834681042228212
cat,n300,4,32,1.0,187,80,2058,33,296,28,0.1497326203208556,5.84375,0.6929438048187769,0.6931045024342177,0.6930188067456834,0.6149732620320856,0.5875,0.6112730806608357,0.014254961824859599,1.0026514168993845,7.114077584885468e-12,0.6927595042049083,0.6156462585034014,0.030506286754978726,2.5481275210163884e-12,0.02278947589541582,0.7065134120322809,0.6931471805599453,True,0.4079065588499551,0.1424569791350791,0.10714285714285714,0.10714285714285714,-0.042589763177998466,1,3,0.8358041329739443,0.3873987265729104,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.16531895777178796,0.09294885281517946,0.0,0.0,-0.1497326203208556,1,0,0.8353548966756514,0.3864431142717172,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.004176217924029976,0.0014600496930870408,0.0027161682309429355,1.0,0.0006979824305418206,0.000601699938294919,9.62824922469016e-05,0.8571428571428571,0.834681042228212
cat,n300,4,64,1e-06,187,80,2058,33,296,28,0.1497326203208556,2.921875,0.3767337370572676,1.1701726050348835,1.2247052475999973,0.8128342245989305,0.475,0.5257531584062196,107.04719482488284,119.71191656696928,1.7684950047775238e-09,1.4561904806970003,0.5884353741496599,132.3595561569747,1.3113156865970724e-09,136.06387180214975,0.3692915595343418,0.6931471805599453,False,0.9490116801437556,0.8514264741550026,0.75,0.75,0.6002673796791445,1,21,0.9820305480682839,0.9263172787157173,0.8571428571428571,0.8571428571428571,0.7074102368220014,1,24,0.28773584905660377,0.10251671083628515,0.0,0.0,-0.1497326203208556,1,0,0.3393980233602875,0.11162226410602695,0.07142857142857142,0.07142857142857142,-0.07830404889228418,1,2,8.366370697124404,3.807207659852563,4.5591630372718415,1.0,-4.521487222577956,2.2908759965640444,-6.812363219142,0.10714285714285714,0.7122641509433962
cat,n300,4,64,1e-05,187,80,2058,33,296,28,0.1497326203208556,2.921875,0.38971529984163267,0.9185094582707987,0.9568635634172509,0.7967914438502673,0.475,0.5354713313896987,71.29186862459746,47.157773634043146,9.595169959527315e-10,0.9862814270168345,0.5966958211856171,71.42788464560803,1.717289782621964e-09,76.5888048605458,0.424041180276152,0.6931471805599453,False,0.935759209344115,0.8370022697370496,0.7857142857142857,0.7857142857142857,0.63598166539343,1,22,0.9820305480682839,0.9280618441216575,0.8571428571428571,0.8571428571428571,0.7074102368220014,1,24,0.26819407008086255,0.10029949726144465,0.0,0.0,-0.1497326203208556,1,0,0.3504043126684636,0.11426530600278452,0.07142857142857142,0.07142857142857142,-0.07830404889228418,1,2,5.140261946843379,2.374268464266304,2.7659934825770747,1.0,-2.8621119777906237,1.653087395621608,-4.515199373412232,0.10714285714285714,0.7318059299191375
cat,n300,4,64,0.0001,187,80,2058,33,296,28,0.1497326203208556,2.921875,0.4532615169241117,0.7278473111202735,0.7308749722363295,0.7807486631016043,0.475,0.5529640427599611,31.84766859860082,12.368568863715852,6.119792429312219e-10,0.7267795689158066,0.6025267249757046,30.200291200997558,1.2787450074023496e-09,30.05928136629697,0.531691495032623,0.6931471805599453,False,0.8971248876909255,0.7843476130251182,0.6785714285714286,0.6785714285714286,0.5288388082505731,1,19,0.972596585804133,0.9202221450762084,0.8214285714285714,0.8214285714285714,0.6716959511077158,1,23,0.2306828391734052,0.09717083900178006,0.0,0.0,-0.1497326203208556,1,0,0.4119496855345912,0.12889150820370282,0.10714285714285714,0.10714285714285714,-0.042589763177998466,1,3,2.6655716735730866,1.2618335756588954,1.4037380979141911,1.0,-1.1019891895070735,0.8526346353898479,-1.9546238248969212,0.17857142857142858,0.7693171608265947
cat,n300,4,64,0.001,187,80,2058,33,296,28,0.1497326203208556,2.921875,0.5800004381934611,0.6881393886484164,0.6735365133139526,0.732620320855615,0.5875,0.5796890184645287,9.250444069450488,3.1276831111801506,2.925655881810905e-10,0.6507260557759501,0.6137026239067055,10.751529904595525,4.2217748298084633e-10,9.67877202814143,0.5403747504043325,0.6931471805599453,True,0.7944743935309974,0.6199264685501567,0.5357142857142857,0.5357142857142857,0.3859816653934301,1,15,0.9386792452830188,0.8028552613072053,0.6785714285714286,0.6785714285714286,0.5288388082505731,1,19,0.18665768194070081,0.09424913214444575,0.0,0.0,-0.1497326203208556,1,0,0.644878706199461,0.20057418300945087,0.17857142857142858,0.17857142857142858,0.028838808250572973,1,5,1.2654189295607714,0.5219943283503107,0.7434246012104607,1.0,-0.17425305200980126,0.30574252593900625,-0.47999557794880754,0.35714285714285715,0.8133423180592991
cat,n300,4,64,0.01,187,80,2058,33,296,28,0.1497326203208556,2.921875,0.6703384640205345,0.6903089492699827,0.6843805535368593,0.7005347593582888,0.6,0.6103012633624878,1.4683396834882876,1.2812420157600566,1.883063168749262e-10,0.6685086130370003,0.6205053449951409,2.445966677265965,3.2957225831755066e-11,1.9337227004393316,0.6124848612038079,0.6931471805599453,True,0.6257861635220126,0.2760716273659719,0.2857142857142857,0.2857142857142857,0.1359816653934301,1,8,0.8499550763701708,0.4694297312257079,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.17093441150044925,0.09334181721243498,0.0,0.0,-0.1497326203208556,1,0,0.8223270440251572,0.34049848473875793,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.3265594490780769,0.12106625998951655,0.20549318908856035,1.0,0.01915049924796196,0.05997195506256624,-0.04082145581460428,0.5714285714285714,0.8290655884995508
cat,n300,4,64,0.1,187,80,2058,33,296,28,0.1497326203208556,2.921875,0.6904934627302366,0.6927571306233254,0.6919740586078214,0.679144385026738,0.575,0.6127308066083577,0.16236340213550501,1.0289316731404716,1.3913675698194183e-10,0.6894485821206396,0.619533527696793,0.3024666514506104,2.675600515351586e-11,0.23305070051756335,0.6468738405136352,0.6931471805599453,True,0.5640161725067385,0.20060379322770652,0.14285714285714285,0.14285714285714285,-0.006875477463712754,1,4,0.8331087151841868,0.3973040653197106,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.16868823000898472,0.0932683984978915,0.0,0.0,-0.1497326203208556,1,0,0.828167115902965,0.37251309861380866,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.04109892374850791,0.014894761435773599,0.026204162312734314,1.0,0.0039007242389715803,0.006970235828339922,-0.0030695115893683415,0.6785714285714286,0.8313117699910153
cat,n300,4,64,1.0,187,80,2058,33,296,28,0.1497326203208556,2.921875,0.6928770197514204,0.6931067170770138,0.6930258806322803,0.679144385026738,0.575,0.6127308066083577,0.016431020497693488,1.0028993594267297,1.3251975618968892e-11,0.6927591814195545,0.6190476190476191,0.03102034973870335,3.840090679587062e-12,0.023839417644838656,0.6512928252653621,0.6931471805599453,True,0.555256064690027,0.19412933827301843,0.14285714285714285,0.14285714285714285,-0.006875477463712754,1,4,0.8299640610961365,0.3793024125047952,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.16846361185983827,0.0932346306290176,0.0,0.0,-0.1497326203208556,1,0,0.8299640610961365,0.38087603045772334,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.004222359320091232,0.0015263468844472937,0.0026960124356439387,1.0,0.00041704896976082025,0.0007093441599542787,-0.0002922951901934584,0.6785714285714286,0.8315363881401617
cat,n300,4,128,1e-06,187,80,2058,33,296,28,0.1497326203208556,1.4609375,0.08408466118318328,2.8480643000469703,2.665875994691298,0.9893048128342246,0.5,0.5179786200194364,306.3318504369962,310.0310871532448,6.726977243159484e-10,2.5278242647760605,0.5558794946550049,278.4109119959209,4.5615545630193004e-10,250.52240984191934,0.6366238030967265,0.6931471805599453,False,1.0,1.0,1.0,1.0,0.8502673796791445,1,28,1.0,1.0,1.0,1.0,0.8502673796791445,1,28,0.25404312668463613,0.09847557006820885,0.0,0.0,-0.1497326203208556,1,0,0.26909254267744837,0.10010780969868589,0.0,0.0,-0.1497326203208556,1,0,12.469306225980954,6.982354457753205,5.486951768227749,1.0,-7.323439247842025,6.183959970452305,-13.50739921829433,0.0,0.7459568733153639
cat,n300,4,128,1e-05,187,80,2058,33,296,28,0.1497326203208556,1.4609375,0.19324999948657992,1.1448344524199534,1.1706046077886916,0.9518716577540107,0.55,0.5296404275996113,112.75902458264177,65.52027714069685,9.357478752626608e-10,1.1820983991414424,0.576773566569485,108.80575465947557,5.95657920012367e-10,92.58719520662936,0.6512805279706289,0.6931471805599453,False,0.9982030548068284,0.9896552242347172,0.9642857142857143,0.9642857142857143,0.8145530939648586,1,27,1.0,1.0,1.0,1.0,0.8502673796791445,1,28,0.23113207547169812,0.09640254482455979,0.0,0.0,-0.1497326203208556,1,0,0.26302785265049416,0.09950482382319072,0.0,0.0,-0.1497326203208556,1,0,5.589203477076254,3.277977670519262,2.3112258065569926,1.0,-3.1657446630365986,2.720075067783167,-5.885819730819765,0.0,0.7688679245283019
cat,n300,4,128,0.0001,187,80,2058,33,296,28,0.1497326203208556,1.4609375,0.34510573151030305,0.7392024451359257,0.7592992090306124,0.8983957219251337,0.5625,0.543731778425656,41.52639430792958,14.351980334323736,1.1016234769858154e-09,0.7503862499090541,0.60932944606414,39.055015016730216,4.2237395312060413e-10,34.47374816062176,0.6354909901210215,0.6931471805599453,False,0.9851752021563343,0.9444107008886878,0.8214285714285714,0.8214285714285714,0.6716959511077158,1,23,0.9993261455525606,0.9965437788018433,0.9642857142857143,0.9642857142857143,0.8145530939648586,1,27,0.2059748427672956,0.09527183134708272,0.0,0.0,-0.1497326203208556,1,0,0.2922282120395328,0.10321348709332465,0.0,0.0,-0.1497326203208556,1,0,2.8063401342827823,1.530715028948244,1.2756251053345382,1.0,-1.34891018460754,1.1518490986988168,-2.5007592833063566,0.03571428571428571,0.7940251572327044
cat,n300,4,128,0.001,187,80,2058,33,296,28,0.1497326203208556,1.4609375,0.5523989816499825,0.6844944275492486,0.6731749421775318,0.8288770053475936,0.5625,0.5748299319727891,10.546785147761698,3.571519806875677,2.0568631209368277e-09,0.6514549796205016,0.6239067055393586,11.744536331349254,2.7670714498069135e-10,10.336528788394059,0.5745067966014117,0.6931471805599453,True,0.8778077268643306,0.7299993723321059,0.6071428571428571,0.6071428571428571,0.4574102368220015,1,17,0.9705750224618149,0.8968569584054155,0.7857142857142857,0.7857142857142857,0.63598166539343,1,22,0.17879604672057503,0.09359855554684217,0.0,0.0,-0.1497326203208556,1,0,0.5350404312668463,0.15123942187145945,0.07142857142857142,0.07142857142857142,-0.07830404889228418,1,2,1.304744335926612,0.5752066284088868,0.7295377075177252,1.0,-0.2371805683590124,0.363735191957639,-0.6009157603166514,0.25,0.821203953279425
cat,n300,4,128,0.01,187,80,2058,33,296,28,0.1497326203208556,1.4609375,0.6670153160434458,0.6897614359884593,0.6840866080194538,0.7433155080213903,0.6375,0.6059280855199223,1.576688154078894,1.303969379584817,1.0413822049620049e-09,0.6684327367311187,0.6185617103984451,2.5063880248445134,6.946308061915167e-11,1.980566900321357,0.6130485665294898,0.6931471805599453,True,0.6873315363881402,0.34050902436744096,0.35714285714285715,0.35714285714285715,0.20741023682200155,1,10,0.8564690026954178,0.4759146871829246,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.1693620844564241,0.093191007293454,0.0,0.0,-0.1497326203208556,1,0,0.8124438454627134,0.3287459913441619,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.33175296603787424,0.1272980032497874,0.20445496278808684,1.0,0.011900216075037861,0.06656772484841834,-0.05466750877338048,0.5357142857142857,0.8306379155435759
cat,n300,4,128,0.1,187,80,2058,33,296,28,0.1497326203208556,1.4609375,0.6901546611525933,0.6926995854641949,0.6919393397433686,0.7165775401069518,0.6,0.60932944606414,0.17247450118792845,1.0307741796006276,1.8894153019539858e-10,0.6894376858816013,0.619533527696793,0.3075125805767102,4.09013625966409e-09,0.23706961875875796,0.6420805390263787,0.6931471805599453,True,0.6134321653189577,0.24820297598620908,0.25,0.25,0.1002673796791444,1,7,0.8349056603773585,0.39842622966349167,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.16868823000898472,0.09315807452720093,0.0,0.0,-0.1497326203208556,1,0,0.8308625336927223,0.37971789432554665,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.041627814192488496,0.015526629883052761,0.026101184309435733,1.0,0.0031659981203019777,0.0076383526760288745,-0.004472354555726896,0.6785714285714286,0.8313117699910153
cat,n300,4,128,1.0,187,80,2058,33,296,28,0.1497326203208556,1.4609375,0.692843073752799,0.6931009313568582,0.69302234657167,0.7112299465240641,0.6,0.6122448979591837,0.017433358536522992,1.0030790344629485,1.599627697399187e-11,0.6927580561234347,0.6185617103984451,0.031513795521419016,5.170730910817286e-12,0.024233442039544896,0.6459709044272225,0.6931471805599453,True,0.6026504941599281,0.23949151681729977,0.25,0.25,0.1002673796791444,1,7,0.8331087151841868,0.3830988003134938,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.16823899371069181,0.09310997898366095,0.0,0.0,-0.1497326203208556,1,0,0.8322102425876011,0.38110304081773433,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.004275312550632636,0.0015896143535315585,0.002685698197101077,1.0,0.00034347968089734295,0.0007762421298268656,-0.0004327624489295227,0.7142857142857143,0.8317610062893082
cat,n300,4,256,1e-06,187,80,2058,33,296,28,0.1497326203208556,0.73046875,0.024733140364741644,2.07603873677754,2.2382365246371543,1.0,0.5625,0.531584062196307,265.30226469128377,128.65495410604896,3.437771984656528e-10,2.0651115304525463,0.577259475218659,239.47358992163865,7.228895202818531e-10,165.42770449575988,0.7898788582997858,0.6931471805599453,False,1.0,1.0,1.0,1.0,0.8502673796791445,1,28,1.0,1.0,1.0,1.0,0.8502673796791445,1,28,0.24640610961365678,0.09819897012366138,0.0,0.0,-0.1497326203208556,1,0,0.25988319856244385,0.0994695925471125,0.0,0.0,-0.1497326203208556,1,0,8.263637132345158,5.701009025419304,2.562628106925854,1.0,-5.570672749875814,4.932310485745898,-10.502983235621713,0.0,0.7535938903863433
cat,n300,4,256,1e-05,187,80,2058,33,296,28,0.1497326203208556,0.73046875,0.11219391065790824,1.1248845255253326,1.2350701415491756,0.9893048128342246,0.575,0.5344995140913509,126.94632295268623,56.42026521769235,7.799969266709879e-10,1.1868302258016445,0.586977648202138,116.23833133275495,5.136807622626495e-10,86.17996342814259,0.7522258482820547,0.6931471805599453,False,1.0,1.0,1.0,1.0,0.8502673796791445,1,28,1.0,1.0,1.0,1.0,0.8502673796791445,1,28,0.22551662174303683,0.09639654989984921,0.0,0.0,-0.1497326203208556,1,0,0.24618149146451032,0.09796558521130229,0.0,0.0,-0.1497326203208556,1,0,5.04655924688784,3.2998846757677174,1.7466745711201228,1.0,-3.1827564045956946,2.768484803286272,-5.951241207881967,0.0,0.7744833782569631
cat,n300,4,256,0.0001,187,80,2058,33,296,28,0.1497326203208556,0.73046875,0.31039919748935285,0.730657340608404,0.7667503292484991,0.9625668449197861,0.575,0.5461613216715258,44.93798061969822,16.66508093569152,1.3482971791991196e-09,0.7554342568032689,0.6112730806608357,41.76059579320534,1.0345974263808653e-09,35.05496760760134,0.6752821454889284,0.6931471805599453,False,0.9966307277628033,0.9822808989496181,0.9285714285714286,0.9285714285714286,0.7788388082505731,1,26,1.0,1.0,1.0,1.0,0.8502673796791445,1,28,0.20035938903863432,0.09494035066202158,0.0,0.0,-0.1497326203208556,1,0,0.26212938005390835,0.09990430906642922,0.0,0.0,-0.1497326203208556,1,0,2.7947151591195287,1.5959481141641267,1.198767044955402,1.0,-1.394654010188722,1.2289190352049086,-2.6235730453936306,0.0,0.7996406109613656
cat,n300,4,256,0.001,187,80,2058,33,296,28,0.1497326203208556,0.73046875,0.5472544469414811,0.6828168936463067,0.6722679224190887,0.8502673796791443,0.6125,0.5787172011661808,10.784093145088862,3.722390961888191,4.724407313934224e-10,0.6507544113237596,0.6253644314868805,11.91776932374892,2.2245378831819765e-10,10.383851800516886,0.5855227926833936,0.6931471805599453,True,0.8935309973045822,0.7582533098787251,0.6785714285714286,0.6785714285714286,0.5288388082505731,1,19,0.9759658580413297,0.90858467972042,0.8214285714285714,0.8214285714285714,0.6716959511077158,1,23,0.17969451931716082,0.09368443218015325,0.0,0.0,-0.1497326203208556,1,0,0.4977538185085355,0.1418496630702727,0.03571428571428571,0.03571428571428571,-0.11401833460656989,1,1,1.3049403291722612,0.5851311129819379,0.7198092161903233,1.0,-0.24378167960817626,0.37482039515244087,-0.6186020747606171,0.25,0.8203054806828391
cat,n300,4,256,0.01,187,80,2058,33,296,28,0.1497326203208556,0.73046875,0.666479242026727,0.6895908684810432,0.6839209091393621,0.7700534759358288,0.625,0.6049562682215743,1.5935756506706653,1.3097127932862482,1.1735388106726677e-10,0.6682869142495862,0.6209912536443148,2.51509015581225,8.038098613508812e-11,1.9832266293124097,0.6152682983460657,0.6931471805599453,True,0.6965408805031447,0.36189224561642985,0.35714285714285715,0.35714285714285715,0.20741023682200155,1,10,0.8571428571428571,0.47747207892562865,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.1693620844564241,0.09323491563090368,0.0,0.0,-0.1497326203208556,1,0,0.8119946091644205,0.32869858678457925,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.3317767700754436,0.12832433482523178,0.2034524352502118,1.0,0.011217610347730417,0.06771008461045074,-0.05649247426272032,0.5,0.8306379155435759
cat,n300,4,256,0.1,187,80,2058,33,296,28,0.1497326203208556,0.73046875,0.6901008670337375,0.6926827190503111,0.6919211560448698,0.732620320855615,0.6125,0.6098153547133139,0.17402679746169744,1.0312290366334236,2.0082831870255848e-10,0.689421218849646,0.620019436345967,0.30822560379470604,3.9856531062656314e-11,0.23729322167836364,0.6429986957349202,0.6931471805599453,True,0.6206199460916442,0.257802162384484,0.25,0.25,0.1002673796791444,1,7,0.8351302785265049,0.3983611568256581,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.16913746630727763,0.09320534345754769,0.0,0.0,-0.1497326203208556,1,0,0.8306379155435759,0.37952405831081515,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.0416302301825624,0.015629500287501347,0.026000729895061053,1.0,0.003097554157155461,0.007752850358407578,-0.004655296201252117,0.6785714285714286,0.8308625336927223
cat,n300,4,256,1.0,187,80,2058,33,296,28,0.1497326203208556,0.73046875,0.6928376924909077,0.6930992477255506,0.6930205090447398,0.7272727272727273,0.6,0.6103012633624878,0.017587017462282792,1.0031232992447403,1.6629329497235025e-11,0.692756386247576,0.6190476190476191,0.03158340771300885,5.4040064543265735e-12,0.024255328760523144,0.6467581045522138,0.6931471805599453,True,0.612084456424079,0.2495012392243979,0.25,0.25,0.1002673796791444,1,7,0.8333333333333334,0.3831966447792657,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.16823899371069181,0.09311389396439064,0.0,0.0,-0.1497326203208556,1,0,0.8324348607367476,0.381198321565189,0.32142857142857145,0.32142857142857145,0.17169595110771585,1,9,0.004275554329784364,0.0015999036894420561,0.0026756506403423077,1.0,0.00033663355609199773,0.0007876944951416027,-0.00045106093904960493,0.7142857142857143,0.8317610062893082
cat,n300,4,384,1e-06,187,80,2058,33,296,28,0.1497326203208556,0.4869791666666667,0.024733140364741644,2.076038736777543,2.2382365246371587,1.0,0.5625,0.531584062196307,265.30226469128377,128.6549541060491,3.437771984656528e-10,2.065111530452549,0.577259475218659,239.47358992163865,7.228895202818531e-10,165.42770449575988,0.7898788582997858,0.6931471805599453,False,1.0,1.0,1.0,1.0,0.8502673796791445,1,28,1.0,1.0,1.0,1.0,0.8502673796791445,1,28,0.24640610961365678,0.09819897012366138,0.0,0.0,-0.1497326203208556,1,0,0.25988319856244385,0.0994695925471125,0.0,0.0,-0.1497326203208556,1,0,8.263637132345158,5.701009025419304,2.562628106925854,1.0,-5.570672749875814,4.932310485745898,-10.502983235621713,0.0,0.7535938903863433
cat,n300,4,384,1e-05,187,80,2058,33,296,28,0.1497326203208556,0.4869791666666667,0.11219391065790824,1.1248845255253337,1.2350701415491763,0.9893048128342246,0.575,0.5344995140913509,126.94632295268623,56.42026521769242,7.799969266709879e-10,1.1868302258016448,0.586977648202138,116.23833133275495,5.136807622626495e-10,86.17996342814259,0.7522258482820547,0.6931471805599453,False,1.0,1.0,1.0,1.0,0.8502673796791445,1,28,1.0,1.0,1.0,1.0,0.8502673796791445,1,28,0.22551662174303683,0.09639654989984921,0.0,0.0,-0.1497326203208556,1,0,0.24618149146451032,0.09796558521130229,0.0,0.0,-0.1497326203208556,1,0,5.04655924688784,3.2998846757677174,1.7466745711201228,1.0,-3.1827564045956946,2.768484803286272,-5.951241207881967,0.0,0.7744833782569631
cat,n300,4,384,0.0001,187,80,2058,33,296,28,0.1497326203208556,0.4869791666666667,0.31039919748935285,0.7306573406084043,0.7667503292484992,0.9625668449197861,0.575,0.5461613216715258,44.93798061969822,16.665080935691538,1.3482971791991196e-09,0.7554342568032689,0.6112730806608357,41.76059579320534,1.0345974263808653e-09,35.05496760760134,0.6752821454889284,0.6931471805599453,False,0.9966307277628033,0.9822808989496181,0.9285714285714286,0.9285714285714286,0.7788388082505731,1,26,1.0,1.0,1.0,1.0,0.8502673796791445,1,28,0.20035938903863432,0.09494035066202158,0.0,0.0,-0.1497326203208556,1,0,0.26212938005390835,0.09990430906642922,0.0,0.0,-0.1497326203208556,1,0,2.7947151591195287,1.5959481141641267,1.198767044955402,1.0,-1.394654010188722,1.2289190352049086,-2.6235730453936306,0.0,0.7996406109613656
cat,n300,4,384,0.001,187,80,2058,33,296,28,0.1497326203208556,0.4869791666666667,0.5472544469414811,0.6828168936463068,0.6722679224190887,0.8502673796791443,0.6125,0.5787172011661808,10.784093145088862,3.722390961888192,4.724407313934224e-10,0.6507544113237596,0.6253644314868805,11.91776932374892,2.2245378831819765e-10,10.383851800516886,0.5855227926833936,0.6931471805599453,True,0.8935309973045822,0.7582533098787251,0.6785714285714286,0.6785714285714286,0.5288388082505731,1,19,0.9759658580413297,0.90858467972042,0.8214285714285714,0.8214285714285714,0.6716959511077158,1,23,0.17969451931716082,0.09368443218015325,0.0,0.0,-0.1497326203208556,1,0,0.4977538185085355,0.1418496630702727,0.03571428571428571,0.03571428571428571,-0.11401833460656989,1,1,1.3049403291722612,0.5851311129819379,0.7198092161903233,1.0,-0.24378167960817626,0.37482039515244087,-0.6186020747606171,0.25,0.8203054806828391
