source_row_id,filtered_local_index,selected_rank,flip_flag,gradient_flip_objective,z_norm,s_clean,s_attacked,s_changed,z_changed,effective_invariant_abs_err,clean_margin,clean_head_margin_after_relabel,poisoned_head_margin,clean_oof_margin_after_relabel,poisoned_oof_margin,clean_oof_margin_pre_attack,stage0_self_influence,stage0_cross_fit,stage0_training_dynamics,stage0_ensemble,stage1_self_influence,stage1_cross_fit,stage1_training_dynamics,stage1_ensemble,stage2_self_influence,stage2_cross_fit,stage2_training_dynamics,stage2_ensemble,stage0_si_disagreement,stage0_si_leverage,stage0_si_product,stage1_si_disagreement,stage1_si_leverage,stage1_si_product,stage2_si_disagreement,stage2_si_leverage,stage2_si_product
285,25,-1,False,-0.34958567458665113,0.6867412726603723,1.0,1.0,False,False,0.0,2.472675596692565,2.472675596692565,6.4039703934014955,1.1549437418937307,7.093975034459946,1.1549437418937307,7.326914567346065,0.23958724725535296,-2.472675596692565,33.0,7.326914567346065,0.23958724725535296,-2.472675596692565,33.666666666666664,0.0073776637779974594,0.0008294026780284458,-6.4039703934014955,4.666666666666667,0.0060522270434443535,1210.6146241295469,7.326914567346065,0.0060522270434443535,1210.6146241295469,7.326914567346065,2.7298933989950552e-06,2702.546473321401,0.0073776637779974594
166,26,-1,False,0.014877784925846823,0.4828657278228002,1.0,1.0,False,False,0.0,2.59447871098405,2.59447871098405,1.8877486404320287,2.1736475340988526,0.6702275302288209,2.1736475340988526,4.932323348411447,0.10214203581499492,-2.59447871098405,21.0,4.932323348411447,0.10214203581499492,-2.59447871098405,21.666666666666668,14.163528976652842,0.33844589484465537,-1.8877486404320287,99.66666666666667,0.004829500478053724,1021.2905808426714,4.932323348411447,0.004829500478053724,1021.2905808426714,4.932323348411447,0.017292613255555367,819.0508147808553,14.163528976652842
250,27,-1,False,0.006252982761362734,0.794701991495811,1.0,1.0,False,False,0.0,2.70020102582683,2.70020102582683,2.2365541884774247,0.8804130412178173,-1.1869441552630942,0.8804130412178173,7.054471026688235,0.29309219393055574,-2.70020102582683,34.666666666666664,7.054471026688235,0.29309219393055574,-2.70020102582683,36.666666666666664,13.15528402957207,0.7661940833988325,-2.2365541884774247,115.0,0.003964149855767976,1779.5671917961765,7.054471026688235,0.003964149855767976,1779.5671917961765,7.054471026688235,0.009315261075475671,1412.229235765173,13.15528402957207
259,28,21,True,0.06642584896455424,0.25606724469478603,1.0,-1.0,True,False,0.0,1.4417304935309176,-1.4417304935309176,1.4239763600245416,-0.510325688733086,1.176655807487419,0.510325688733086,11.327866700383035,0.3751171795936694,-1.4417304935309176,68.66666666666667,202.49734121856181,0.6248828204063306,1.4417304935309176,157.66666666666666,12.470063893312412,0.2356540236299629,-1.4239763600245416,96.66666666666667,0.03658708765152521,309.61378528609964,11.327866700383035,0.6540320581379911,309.61378528609964,202.49734121856181,0.03765112286538296,331.2003187234978,12.470063893312412
133,29,17,True,0.07128739841258092,0.3626856964789276,1.0,-1.0,True,False,0.0,0.6127929350003877,-0.6127929350003877,1.8963727280030054,1.0655360610998357,1.1091515802555643,-1.0655360610998357,51.47890903795511,0.7437470715775192,-0.6127929350003877,153.0,175.34545568110465,0.2562529284224808,0.6127929350003877,121.66666666666667,10.152602481079281,0.24802909405889162,-1.8963727280030054,88.33333333333333,0.1234976717611935,416.84112990809643,51.47890903795511,0.4206529612847085,416.84112990809643,175.34545568110465,0.017035355816985613,595.9724346324674,10.152602481079281
99,30,25,True,0.04684982750506541,0.600745160135832,1.0,-1.0,True,False,0.0,1.2698566290195008,-1.2698566290195008,2.1906313846688303,2.414495657597479,1.6058710787083856,-2.414495657597479,35.05281199450602,0.9179260120226633,-1.2698566290195008,137.33333333333334,444.33069616929146,0.08207398797733678,1.2698566290195008,116.0,11.347070418606215,0.16716264940983772,-2.1906313846688303,77.33333333333333,0.048084505979502624,728.9835110180454,35.05281199450602,0.6095209143328516,728.9835110180454,444.33069616929146,0.010119344819356287,1121.3246135166314,11.347070418606215
238,31,-1,False,0.028480420676570216,0.28953435742321143,1.0,1.0,False,False,0.0,1.4771715490032857,1.4771715490032857,1.245063032911732,0.8648204698157806,0.35402270022897,0.8648204698157806,12.61024865717214,0.29633319623541055,-1.4771715490032857,61.666666666666664,12.61024865717214,0.29633319623541055,-1.4771715490032857,61.0,18.64026999756713,0.4124072678502241,-1.245063032911732,119.33333333333333,0.03454208856264119,365.0690847573903,12.61024865717214,0.03454208856264119,365.0690847573903,12.61024865717214,0.049977249951368485,372.97510398642333,18.64026999756713
52,32,-1,False,-0.1266303082169315,0.5414041185355519,1.0,1.0,False,False,0.0,2.520549122193726,2.520549122193726,4.608700511446249,1.7198858808370787,4.52730611015031,1.7198858808370787,6.246230539205811,0.151885863509295,-2.520549122193726,25.333333333333332,6.246230539205811,0.151885863509295,-2.520549122193726,26.666666666666668,0.18934857475969746,0.010694155950583428,-4.608700511446249,13.666666666666666,0.005539840850429068,1127.510827088477,6.246230539205811,0.005539840850429068,1127.510827088477,6.246230539205811,9.7346683044763e-05,1945.0952907417416,0.18934857475969746
197,33,-1,False,-0.03768976644887467,0.16543483636143316,1.0,1.0,False,False,0.0,0.04565969569224657,0.04565969569224657,0.9623483423171875,-0.20942245087892106,0.6617432834301415,-0.20942245087892106,33.11962621648432,0.552165098225841,-0.04565969569224657,144.0,33.11962621648432,0.552165098225841,-0.04565969569224657,134.33333333333334,11.756702785704347,0.34034811590012437,-0.9623483423171875,110.33333333333333,0.23871731405007918,138.7399416262548,33.11962621648432,0.23871731405007918,138.7399416262548,33.11962621648432,0.07640152844290089,153.88046581412024,11.756702785704347
200,34,-1,False,-0.0685385754986256,0.3319491813936166,1.0,1.0,False,False,0.0,1.2453942840836194,1.2453942840836194,1.940268385233483,-0.29074954453969976,1.422607854793538,-0.29074954453969976,20.724399683837802,0.5721796239343726,-1.2453942840836194,105.33333333333333,20.724399683837802,0.5721796239343726,-1.2453942840836194,100.66666666666667,8.307416266524747,0.19425307974819195,-1.940268385233483,78.66666666666667,0.04995154751240864,414.8900427697376,20.724399683837802,0.04995154751240864,414.8900427697376,20.724399683837802,0.015779976024329193,526.4530347648545,8.307416266524747
