seed,stage,detector,auroc,precision_at_budget,mean_flipped,mean_unflipped
15,stage2_poisoned_refit,cross_fit,0.23713323713323714,0.037037037037037035,0.2638065926624579,0.47514138856026483
15,stage2_poisoned_refit,ensemble,0.1984126984126984,0.0,48.0246913580247,98.53463203463203
16,stage0_pre_attack,self_influence,0.26495726495726496,0.037037037037037035,12.512755903352073,26.271118324969393
16,stage0_pre_attack,training_dynamics,0.1697530864197531,0.0,-2.30939795890136,-1.2069596274746237
16,stage0_pre_attack,cross_fit,0.26970560303893637,0.07407407407407407,0.2874398639038574,0.5032455487573927
16,stage0_pre_attack,ensemble,0.21901709401709402,0.037037037037037035,50.629629629629626,99.16025641025641
16,stage1_flipped_clean_models,self_influence,1.0,1.0,897.9930607260519,26.271118324969393
16,stage1_flipped_clean_models,training_dynamics,1.0,1.0,2.30939795890136,-1.2069596274746237
16,stage1_flipped_clean_models,cross_fit,0.7274453941120608,0.4074074074074074,0.7125601360961425,0.5032455487573927
16,stage1_flipped_clean_models,ensemble,0.9515669515669516,0.7407407407407407,155.82716049382714,80.95299145299145
16,stage2_poisoned_refit,self_influence,0.22507122507122507,0.0,10.2891242037779,25.62370784376716
16,stage2_poisoned_refit,training_dynamics,0.16690408357075023,0.0,-2.4983378973427866,-1.2189358379493027
16,stage2_poisoned_refit,cross_fit,0.25332383665717,0.037037037037037035,0.27641788784895593,0.4900387814679406
16,stage2_poisoned_refit,ensemble,0.20109211775878444,0.0,47.55555555555556,99.6923076923077
17,stage0_pre_attack,self_influence,0.3032258064516129,0.037037037037037035,11.331733481871717,20.873329222178953
17,stage0_pre_attack,training_dynamics,0.1825567502986858,0.0,-2.2979593209116667,-1.3111745968842388
17,stage0_pre_attack,cross_fit,0.23464755077658303,0.07407407407407407,0.23533428327839262,0.43451788526781693
17,stage0_pre_attack,ensemble,0.23010752688172043,0.0,51.22222222222222,98.51612903225806
17,stage1_flipped_clean_models,self_influence,1.0,1.0,856.2204235370982,20.873329222178953
17,stage1_flipped_clean_models,training_dynamics,1.0,1.0,2.2979593209116667,-1.3111745968842388
